mz-peak	PIUMet-ID	Metabolite-Name	HMDB-ID	origin	super-class	Cellular-location	monisotopic-moleculate-weight	Chemical-formula
m/z=205.100157458	met62087	Dihydro-4,6-dimethyl-2-(2-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040335	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.100157458	met31916	Dihydro-4,6-dimethyl-2-(1-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040337	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.100157458	met14400	Dihydro-2,4-dimethyl-6-(1-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040336	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.138714009	met26065	Pantothenol	HMDB0004231	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	205.1314081	C9H19NO4
m/z=207.060162052	met68369	4-(2-Aminophenyl)-2,4-dioxobutanoic acid	HMDB0000978	Endogenous	Organic compounds	Cytoplasm	207.05315778	C10H9NO4
m/z=207.060162052	met53347	(2R,2S)-Isobuteine	HMDB0030411	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	207.0565286	C7H13NO4S
m/z=207.060162052	met46154	2-Methyl-2-[(1-oxo-2-propenyl)amino]-1-propanesulfonic acid	HMDB0031200	Endogenous|Food	Organic acids and derivatives	Cytoplasm|Extracellular	207.0565286	C7H13NO4S
m/z=207.100315322	met16753	4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanone 	HMDB0011603	Drug metabolite|Endogenous	Organic compounds	Cytoplasm	207.10077667	C10H13N3O2
m/z=210.059999396	met64018	N-Carbamoyl-2-amino-2-(4-hydroxyphenyl)acetic acid	HMDB0031813	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	210.06405682	C9H10N2O4
m/z=210.059999396	met66124	Butyl 1-(methylthio)propyl disulfide	HMDB0033049	Food	Organic compounds	Membrane	210.05706265	C8H18S3
m/z=210.059999396	met36116	Vanilpyruvic acid	HMDB0011714	Endogenous	Organic compounds	NULL	210.05282343	C10H10O5
m/z=210.059999396	met61954	3-(3,4-Dihydroxy-5-methoxy)-2-propenoic acid	HMDB0035484	Food	Organic compounds	Cytoplasm|Extracellular	210.05282343	C10H10O5
m/z=210.059999396	met55612	Ethyl 1-(propylthio)propyl disulfide	HMDB0033048	Food	Organic compounds	Membrane	210.05706265	C8H18S3
m/z=215.086592029	met1638	Macaridine	HMDB0039455	Food	Organic compounds	Cytoplasm|Extracellular	215.09462866	C13H13NO2
m/z=215.086592029	met356	Kinetin	HMDB0012245	Endogenous	Organic compounds	NULL	215.08070993	C10H9N5O
m/z=215.086592029	met64221	Acetyl vitamin K5	HMDB0032888	Food	Organic compounds	Cytoplasm|Extracellular	215.09462866	C13H13NO2
m/z=217.121461646	met7494	N-Desmethylaminopyrine	HMDB0013839	Drug metabolite|Endogenous	Organic compounds	Extracellular	217.12151212	C12H15N3O
m/z=217.121461646	met2772	Propionylcarnitine	HMDB0000824	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane|Mitochondria|Peroxisome	217.1314081	C10H19NO4
m/z=218.141933348	met34418	(S)-3-Methylthiohexyl butyrate	HMDB0038946	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.141933348	met42631	(S)-3-Mercaptohexyl pentanoate	HMDB0038945	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.141933348	met30437	5-Methoxydimethyltryptamine	HMDB0002004	Endogenous	Organic compounds	Membrane (predicted from logP)	218.14191321	C13H18N2O
m/z=222.048740995	met52687	1-(1-Propenylthio)propyl propyl disulfide	HMDB0033041	Food	Organic compounds	Membrane	222.05706265	C9H18S3
m/z=222.048740995	met70459	(E)-1-Propenyl 1-(propylthio)propyl disulfide	HMDB0033072	Food	Organic compounds	Membrane	222.05706265	C9H18S3
m/z=222.048740995	met38632	2,4,6-Triethyl-1,3,5-trithiane	HMDB0040262	Food	Organoheterocyclic compounds	Membrane	222.05706265	C9H18S3
m/z=222.048740995	met8082	2,2,4,4,6,6-Hexamethyl-1,3,5-trithiane	HMDB0040243	Food	Organosulfur compounds	Membrane	222.05706265	C9H18S3
m/z=223.127982688	met59803	1-Benzyl-1,2,3,4-tetrahydroisoquinoline	HMDB0004087	Endogenous	Organic compounds	Membrane (predicted from logP)	223.13609955	C16H17N
m/z=224.086844341	met10420	L-3-Hydroxykynurenine	HMDB0011631	Endogenous	Organic compounds	NULL	224.07970688	C10H12N2O4
m/z=224.086844341	met26787	Hydroxykynurenine	HMDB0000732	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	224.07970688	C10H12N2O4
m/z=224.086844341	met143	5-Hydroxykynurenine	HMDB0012819	Endogenous	Organic compounds	NULL	224.07970688	C10H12N2O4
m/z=224.086844341	met2495	L-Nicotianine	HMDB0029397	Endogenous|Food	Alkaloids and derivatives	Cytoplasm|Extracellular	224.07970688	C10H12N2O4
m/z=224.086844341	met19843	4-Hydroxychalcone	HMDB0032584	Endogenous|Food	Phenylpropanoids and polyketides	Membrane	224.08372963	C15H12O2
m/z=224.086844341	met63560	N-Methoxy-1-vinyl-beta-carboline	HMDB0030379	Endogenous|Food	Organic compounds	Membrane	224.09496302	C14H12N2O
m/z=224.086844341	met4855	Temurin	HMDB0004328	Endogenous	Organic compounds	NULL	224.09094027	C9H12N4O3
m/z=234.04860993	met38455	7-Acetoxy-6-methoxycoumarin	HMDB0034345	Food	Organic compounds	Cytoplasm|Extracellular	234.05282343	C12H10O5
m/z=234.04860993	met33605	7-Hydroxy-2-methyl-4-oxo-4H-1-benzopyran-5-acetic acid	HMDB0040408	Food	Organic compounds	Cytoplasm|Extracellular	234.05282343	C12H10O5
m/z=240.074223607	met70059	(±)-2-(1-Methylpropyl)-4,6-dinitrophenol	HMDB0032559	Endogenous|Food	Organic compounds	Membrane	240.0746215	C10H12N2O5
m/z=240.074223607	met24098	2,4-Dihydroxychalcone	HMDB0039612	Food	Phenylpropanoids and polyketides	Membrane	240.07864425	C15H12O3
m/z=240.074223607	met59795	2,5-Dihydroxychalcone	HMDB0032129	Endogenous|Food	Organic compounds	Membrane	240.07864425	C15H12O3
m/z=240.074223607	met33191	Lettucenin A	HMDB0036738	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	240.07864425	C15H12O3
m/z=240.074223607	met6507	Propyl 1-(propylsulfinyl)propyl disulfide	HMDB0033071	Food	Organic compounds	Membrane	240.06762733	C9H20OS3
m/z=240.074223607	met48589	3,4-Dihydroxychalcone	HMDB0032130	Endogenous|Food	Organic compounds	Membrane	240.07864425	C15H12O3
m/z=252.143483217	met42217	2,2,4,4-Tetramethyl-6-(1-oxobutyl)-1,3,5-cyclohexanetrione	HMDB0033197	Endogenous|Food	Organic compounds	Extracellular|Membrane	252.13615913	C14H20O4
m/z=252.143483217	met35870	3alpha-Hydroxyoreadone	HMDB0036047	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	252.13615913	C14H20O4
m/z=256.226009385	met12628	9-Decenoylcholine	HMDB0013206	Endogenous	Organic compounds	NULL	256.22765421	C15H30NO2
m/z=262.04354072	met8857	Maclurin	HMDB0032644	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	262.04773805	C13H10O6
m/z=262.04354072	met52079	Thienodihydropyridinium	HMDB0013924	Drug metabolite|Endogenous	Organic compounds	Extracellular	262.04572282	C14H13ClNS
m/z=262.04354072	met19584	Sorbitol-6-phosphate	HMDB0005831	Endogenous	Organic compounds	NULL	262.04536859	C6H15O9P
m/z=262.04354072	met36334	Mannitol 1-phosphate	HMDB0001530	Endogenous|Microbial	Organic compounds	NULL	262.04536859	C6H15O9P
m/z=267.125582366	met15116	L-Agaritine	HMDB0033758	Food	Organic acids and derivatives	Cytoplasm|Extracellular	267.12190605	C12H17N3O4
m/z=268.128403016	met10539	Kamahine C	HMDB0038935	Food	Organic compounds	Cytoplasm|Extracellular	268.13107375	C14H20O5
m/z=270.205283918	met9582	Phenol-formaldehyde, cross-linked, triethylenetetramine activated	HMDB0032466	Endogenous|Food	Benzenoids	NULL	270.2055761	C13H26N4O2
m/z=270.241635438	met50371	ar-Artemisene	HMDB0039155	Endogenous|Food	Organic compounds	Extracellular|Membrane	270.23475096	C20H30
m/z=271.208608497	met15276	Tridecanoylglycine	HMDB0013317	Endogenous	Organic compounds	Membrane (predicted from logP)	271.2147438	C15H29NO3
m/z=274.221426223	met38397	Androstenol	HMDB0005935	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	274.22966558	C19H30O
m/z=276.117787792	met16346	Triethyl citrate	HMDB0034263	Food	Organic acids and derivatives	Cytoplasm|Extracellular	276.12090299	C12H20O7
m/z=276.117787792	met37536	1-[(2,5-Dimethylphenyl)azo]-2-naphthalenol	HMDB0032889	Food	Organic compounds	Membrane	276.12626314	C18H16N2O
m/z=277.121213866	met22498	Arginyl-Cysteine	HMDB0028706	Endogenous	Organic compounds	NULL	277.12086019	C9H19N5O3S
m/z=277.121213866	met58976	Cysteinyl-Arginine	HMDB0028769	Endogenous	Organic compounds	NULL	277.12086019	C9H19N5O3S
m/z=277.121213866	met3148	Queuine	HMDB0001495	Food|Plant	Organoheterocyclic compounds	Cytoplasm (predicted from logP)	277.11748937	C12H15N5O3
m/z=277.121213866	met53686	N-(1-Deoxy-1-fructosyl)proline	HMDB0038493	Food	Organic compounds	NULL	277.11615197	C11H19NO7
m/z=277.121213866	met56308	S-(2-Methylpropionyl)-dihydrolipoamide-E	HMDB0006868	Endogenous	Organic compounds	Membrane (predicted from logP)	277.11702036	C12H23NO2S2
m/z=281.22936222	met64652	Methyl 15-cyanopentadecanoate	HMDB0032791	Endogenous|Food	Organic compounds	Extracellular|Membrane	281.23547924	C17H31NO2
m/z=286.243728374	met34738	Avocadene	HMDB0031042	Endogenous|Food	Organic compounds	Extracellular|Membrane	286.25079495	C17H34O3
m/z=286.243728374	met48613	N1,N12-Diacetylspermine	HMDB0002172	Endogenous	Organic compounds	NULL	286.23687622	C14H30N4O2
m/z=288.150283941	met41105	(±)-Rollipyrrole	HMDB0037554	Food	Organic compounds	Cytoplasm|Extracellular	288.14739252	C16H20N2O3
m/z=288.150283941	met71336	Arginyl-Asparagine	HMDB0028704	Endogenous	Organic compounds	NULL	288.15460316	C10H20N6O4
m/z=288.150283941	met31791	Imazamethabenz-methyl	HMDB0034913	Food|Toxin	Organic compounds	Membrane (predicted from logP)	288.14739252	C16H20N2O3
m/z=288.150283941	met30962	Asparaginyl-Arginine	HMDB0028725	Endogenous	Organic compounds	NULL	288.15460316	C10H20N6O4
m/z=288.215789194	met71891	Epitestosterone	HMDB0000628	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	288.20893014	C19H28O2
m/z=288.215789194	met49116	Testosterone	HMDB0000234	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	288.20893014	C19H28O2
m/z=288.215789194	met30937	Androstanedione	HMDB0000899	Endogenous|Food	Organic compounds	Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	288.20893014	C19H28O2
m/z=288.215789194	met63330	4-Dihydroboldenone	HMDB0006035	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	288.20893014	C19H28O2
m/z=288.215789194	met42675	alpha-Amylcinnamyl isovalerate	HMDB0036205	Food	Benzenoids	Membrane	288.20893014	C19H28O2
m/z=288.215789194	met8727	Dehydroepiandrosterone	HMDB0000077	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	288.20893014	C19H28O2
m/z=288.215789194	met70060	Dehydroandrosterone	HMDB0005962	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	288.20893014	C19H28O2
m/z=288.215789194	met28506	Etiocholanedione 	HMDB0003769	Endogenous|Food|Microbial	Lipids and lipid-like molecules	Extracellular|Membrane	288.20893014	C19H28O2
m/z=291.023712812	met63822	Parathion	HMDB0001355	Endogenous	Organic compounds	Membrane (predicted from logP)	291.03302976	C10H14NO5PS
m/z=298.236465475	met6431	3-(8,11,14-Pentadecatrienyl)phenol	HMDB0033862	Food	Benzenoids	Membrane	298.22966558	C21H30O
m/z=298.236484086	met6431	3-(8,11,14-Pentadecatrienyl)phenol	HMDB0033862	Food	Benzenoids	Membrane	298.22966558	C21H30O
m/z=299.239883583	met24473	Pentadecanoylglycine	HMDB0013300	Endogenous	Organic compounds	Membrane (predicted from logP)	299.24604393	C17H33NO3
m/z=300.2521121	met46418	Cardanoldiene	HMDB0029816	Endogenous|Food	Benzenoids	Membrane	300.24531565	C21H32O
m/z=300.252177204	met46418	Cardanoldiene	HMDB0029816	Endogenous|Food	Benzenoids	Membrane	300.24531565	C21H32O
m/z=301.088510677	met28264	Citpressine I	HMDB0029323	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	301.09502259	C16H15NO5
m/z=301.088510677	met62950	gamma-Glutamyl-beta-(isoxazolin-5-on-2-yl)alanine	HMDB0040515	Food	Organic compounds	Cytoplasm|Extracellular	301.09099985	C11H15N3O7
m/z=301.088510677	met14616	Citrusinine I	HMDB0030374	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	301.09502259	C16H15NO5
m/z=302.118286552	met11804	(±)-Sphaerosin	HMDB0038128	Food	Organic compounds	Membrane	302.11542369	C17H18O5
m/z=302.118286552	met40239	(R)-3,7-Dihydroxy-2,4-dimethoxyisoflavan	HMDB0030717	Endogenous|Food	Organic compounds	Membrane	302.11542369	C17H18O5
m/z=302.118286552	met73724	Isomucronulatol	HMDB0033189	Food	Organic compounds	Membrane	302.11542369	C17H18O5
m/z=302.118286552	met12643	3-Hydroxy-3,4,5,4-tetramethoxystilbene	HMDB0041653	Food	Organic compounds	Cytoplasm|Extracellular	302.11542369	C17H18O5
m/z=302.118286552	met21431	2,7-Dihydroxy-4,6-dimethoxyisoflavan	HMDB0033996	Food	Organic compounds	Membrane	302.11542369	C17H18O5
m/z=302.267540071	met8000	Cardanolmonoene	HMDB0030482	Endogenous|Food	Organic compounds	Membrane	302.26096571	C21H34O
m/z=316.131773897	met41166	Sorgolactone	HMDB0039607	Endogenous|Food	Organic compounds	Extracellular|Membrane	316.13107375	C18H20O5
m/z=316.131773897	met26391	7-Hydroxy-2,4,5-trimethoxyisoflavan	HMDB0038780	Food	Organic compounds	Membrane	316.13107375	C18H20O5
m/z=316.131773897	met65173	Verimol B	HMDB0038323	Food	Organic compounds	Membrane	316.13107375	C18H20O5
m/z=316.131773897	met63379	Verimol A	HMDB0038324	Food	Organic compounds	Membrane	316.13107375	C18H20O5
m/z=316.131773897	met20831	5-Hydroxy-3,4,7-trimethoxyflavan	HMDB0040534	Food	Organic compounds	Membrane	316.13107375	C18H20O5
m/z=316.131773897	met41374	7-Hydroxy-2,3,4-trimethoxyisoflavan	HMDB0039510	Food	Organic compounds	Membrane	316.13107375	C18H20O5
m/z=316.247044439	met71194	(3beta,5alpha)-3-Hydroxypregn-16-en-20-one	HMDB0034369	Endogenous|Food	Organic compounds	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247044439	met41150	20a-Dihydroprogesterone	HMDB0003069	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane (predicted from logP)	316.24023027	C21H32O2
m/z=316.247044439	met34416	5-(8,11-Pentadecadienyl)-1,3-benzenediol	HMDB0038534	Food	Benzenoids	Membrane	316.24023027	C21H32O2
m/z=316.247044439	met39511	Bolasterone	HMDB0006048	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247044439	met22244	Kaurenoic acid methyl ester	HMDB0036729	Endogenous|Food	Organic compounds	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247044439	met35362	Pregnenolone	HMDB0000253	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Mitochondria|Endoplasmic reticulum	316.24023027	C21H32O2
m/z=316.247044439	met36391	Ethyltestosterone	HMDB0006002	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247044439	met5877	1-Phenyl-1,3-pentadecanedione	HMDB0035580	Food	Organic compounds	Membrane	316.24023027	C21H32O2
m/z=316.247044439	met56860	5a-PregNULLe-3,20-dione	HMDB0003759	Endogenous|Food	Organic compounds	Extracellular|Membrane (predicted from logP)	316.24023027	C21H32O2
m/z=316.247194465	met71194	(3beta,5alpha)-3-Hydroxypregn-16-en-20-one	HMDB0034369	Endogenous|Food	Organic compounds	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247194465	met41150	20a-Dihydroprogesterone	HMDB0003069	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane (predicted from logP)	316.24023027	C21H32O2
m/z=316.247194465	met34416	5-(8,11-Pentadecadienyl)-1,3-benzenediol	HMDB0038534	Food	Benzenoids	Membrane	316.24023027	C21H32O2
m/z=316.247194465	met39511	Bolasterone	HMDB0006048	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247194465	met22244	Kaurenoic acid methyl ester	HMDB0036729	Endogenous|Food	Organic compounds	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247194465	met35362	Pregnenolone	HMDB0000253	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Mitochondria|Endoplasmic reticulum	316.24023027	C21H32O2
m/z=316.247194465	met36391	Ethyltestosterone	HMDB0006002	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247194465	met5877	1-Phenyl-1,3-pentadecanedione	HMDB0035580	Food	Organic compounds	Membrane	316.24023027	C21H32O2
m/z=316.247194465	met56860	5a-PregNULLe-3,20-dione	HMDB0003759	Endogenous|Food	Organic compounds	Extracellular|Membrane (predicted from logP)	316.24023027	C21H32O2
m/z=316.247082074	met71194	(3beta,5alpha)-3-Hydroxypregn-16-en-20-one	HMDB0034369	Endogenous|Food	Organic compounds	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247082074	met41150	20a-Dihydroprogesterone	HMDB0003069	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane (predicted from logP)	316.24023027	C21H32O2
m/z=316.247082074	met34416	5-(8,11-Pentadecadienyl)-1,3-benzenediol	HMDB0038534	Food	Benzenoids	Membrane	316.24023027	C21H32O2
m/z=316.247082074	met39511	Bolasterone	HMDB0006048	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247082074	met22244	Kaurenoic acid methyl ester	HMDB0036729	Endogenous|Food	Organic compounds	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247082074	met35362	Pregnenolone	HMDB0000253	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Mitochondria|Endoplasmic reticulum	316.24023027	C21H32O2
m/z=316.247082074	met36391	Ethyltestosterone	HMDB0006002	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247082074	met5877	1-Phenyl-1,3-pentadecanedione	HMDB0035580	Food	Organic compounds	Membrane	316.24023027	C21H32O2
m/z=316.247082074	met56860	5a-PregNULLe-3,20-dione	HMDB0003759	Endogenous|Food	Organic compounds	Extracellular|Membrane (predicted from logP)	316.24023027	C21H32O2
m/z=318.263039015	met65910	AllopregNULLolone	HMDB0001449	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.263039015	met42425	(2E,5E,12Z,15Z)-1-Hydroxy-2,5,12,15-heneicosatetraen-4-one	HMDB0036740	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.263039015	met25240	3a-Hydroxy-5b-pregNULLe-20-one	HMDB0006759	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.263039015	met31398	5-(8-Pentadecenyl)-1,3-benzenediol	HMDB0030983	Endogenous|Food	Benzenoids	Membrane	318.25588033	C21H34O2
m/z=318.263039015	met16237	AlloepipregNULLolone	HMDB0001455	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.263039015	met6613	EpipregNULLolone	HMDB0001471	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.263039015	met8331	Epimetendiol	HMDB0006012	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=330.010649503	met618	Pyrroloquinoline quinone	HMDB0013636	Endogenous	Organoheterocyclic compounds	NULL	330.01241518	C14H6N2O8
m/z=330.226472574	met45643	2-[2-(4-Hydroxy-3-methoxyphenyl)ethyl]-5-octylfuran	HMDB0040928	Food	Organic compounds	Membrane	330.21949483	C21H30O3
m/z=330.226472574	met20931	[10]-Dehydroshogaol	HMDB0033126	Food	Organic compounds	Membrane	330.21949483	C21H30O3
m/z=330.226472574	met46231	17-Hydroxyprogesterone	HMDB0000374	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	330.21949483	C21H30O3
m/z=330.226472574	met45182	(4E,9a)-9-(3-Methyl-2E-pentenoyloxy)-4,10(14)-oplopadien-3-one	HMDB0034632	Endogenous|Food	Organic compounds	Extracellular|Membrane	330.21949483	C21H30O3
m/z=330.226472574	met58817	11a-Hydroxyprogesterone	HMDB0000920	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	330.21949483	C21H30O3
m/z=330.226472574	met21816	Tussilagonone	HMDB0041585	Endogenous|Food	Organic compounds	Extracellular|Membrane	330.21949483	C21H30O3
m/z=330.226472574	met43723	Deoxycorticosterone	HMDB0000016	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane|Mitochondria|Endoplasmic reticulum	330.21949483	C21H30O3
m/z=332.108041309	met48985	Leonuriside A	HMDB0031721	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	332.11073224	C14H20O9
m/z=332.169128476	met56513	(R)-Marmin	HMDB0030787	Endogenous|Food	Organic compounds	Membrane	332.16237388	C19H24O5
m/z=332.169128476	met64058	Gibberellin A51	HMDB0035041	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.16237388	C19H24O5
m/z=332.169128476	met57832	Gibberellin A61	HMDB0034987	Food	Organic compounds	Cytoplasm|Extracellular	332.16237388	C19H24O5
m/z=332.169128476	met8322	Gibberellin A70	HMDB0038014	Food	Organic compounds	Cytoplasm|Extracellular	332.16237388	C19H24O5
m/z=332.169128476	met16433	Gibberellin A45	HMDB0035042	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.16237388	C19H24O5
m/z=334.257419788	met8415	1-(3,5-Dihydroxyphenyl)-2-pentadecanone	HMDB0035283	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257419788	met59444	[10]-Paradol	HMDB0040642	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257419788	met27692	Isolinderenolide	HMDB0038104	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257419788	met43283	Tetrahydrodeoxycorticosterone	HMDB0000879	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	334.25079495	C21H34O3
m/z=334.257419788	met20400	Lycopersiconol	HMDB0029583	Endogenous|Food	Organic compounds	Extracellular|Membrane	334.25079495	C21H34O3
m/z=334.257419788	met53167	ent-16beta-Methoxy-19-kauranoic acid	HMDB0036302	Endogenous|Food	Organic compounds	Extracellular|Membrane	334.25079495	C21H34O3
m/z=334.257551504	met8415	1-(3,5-Dihydroxyphenyl)-2-pentadecanone	HMDB0035283	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257551504	met59444	[10]-Paradol	HMDB0040642	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257551504	met27692	Isolinderenolide	HMDB0038104	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257551504	met43283	Tetrahydrodeoxycorticosterone	HMDB0000879	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	334.25079495	C21H34O3
m/z=334.257551504	met20400	Lycopersiconol	HMDB0029583	Endogenous|Food	Organic compounds	Extracellular|Membrane	334.25079495	C21H34O3
m/z=334.257551504	met53167	ent-16beta-Methoxy-19-kauranoic acid	HMDB0036302	Endogenous|Food	Organic compounds	Extracellular|Membrane	334.25079495	C21H34O3
m/z=334.257506695	met8415	1-(3,5-Dihydroxyphenyl)-2-pentadecanone	HMDB0035283	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257506695	met59444	[10]-Paradol	HMDB0040642	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257506695	met27692	Isolinderenolide	HMDB0038104	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257506695	met43283	Tetrahydrodeoxycorticosterone	HMDB0000879	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	334.25079495	C21H34O3
m/z=334.257506695	met20400	Lycopersiconol	HMDB0029583	Endogenous|Food	Organic compounds	Extracellular|Membrane	334.25079495	C21H34O3
m/z=334.257506695	met53167	ent-16beta-Methoxy-19-kauranoic acid	HMDB0036302	Endogenous|Food	Organic compounds	Extracellular|Membrane	334.25079495	C21H34O3
m/z=340.206721602	met6477	Canrenone	HMDB0003033	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	340.20384476	C22H28O3
m/z=340.206721602	met36228	Piperochromenoic acid	HMDB0040635	Food	Organic compounds	Membrane	340.20384476	C22H28O3
m/z=340.206721602	met7347	14,19-Dihydroaspidospermatine	HMDB0030359	Endogenous|Food	Organic compounds	Membrane	340.21507815	C21H28N2O2
m/z=342.190176788	met71419	7-(4-Hydroxy-3-methoxyphenyl)-5-methoxy-1-phenyl-3-heptanone	HMDB0029525	Endogenous|Food	Phenylpropanoids and polyketides	Membrane	342.18310932	C21H26O4
m/z=350.157860316	met56731	Eremopetasin sulfoxide	HMDB0032003	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	350.15518001	C19H26O4S
m/z=350.252505398	met70669	MG(0:0/18:4(6Z,9Z,12Z,15Z)/0:0)	HMDB0011541	Endogenous|Food	Organic compounds	Extracellular|Membrane	350.24570958	C21H34O4
m/z=350.252505398	met23427	MG(18:4(6Z,9Z,12Z,15Z)/0:0/0:0)	HMDB0011571	Endogenous|Food	Organic compounds	Extracellular|Membrane	350.24570958	C21H34O4
m/z=350.252505398	met42244	Tetrahydrodeoxycortisol	HMDB0005972	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	350.24570958	C21H34O4
m/z=350.252505398	met45812	PregNULLetriolone	HMDB0041997	Endogenous	Organic compounds	NULL	350.24570958	C21H34O4
m/z=350.252505398	met2863	(S)-[10]-Gingerol	HMDB0033616	Food	Benzenoids	Membrane	350.24570958	C21H34O4
m/z=350.252505398	met30791	Tetrahydrocorticosterone	HMDB0000268	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	350.24570958	C21H34O4
m/z=350.252505398	met16600	5a-Tetrahydrocorticosterone	HMDB0000449	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	350.24570958	C21H34O4
m/z=351.161358073	met30677	Tryptophyl-Phenylalanine	HMDB0029090	Endogenous	Organic compounds	NULL	351.15829155	C20H21N3O3
