name,mz,rt,MS2.spectrum.name,Candidate.number,Level,Compound.name,CAS.ID,HMDB.ID,KEGG.ID,Lab.ID,Adduct,mz.error,mz.match.score,RT.error,RT.match.score,CE,SS,Total.score,Database
M312T297,312.137715,296.9171448,NA,3,3,Citronellyl anthranilate,68555-57-7,HMDB0032208,NA,HMDB0032208,(M+K-2H)-,1.464878,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M313T338,313.0759122,337.8574829,NA,3,3,Sulfaphenazole,526-08-9,HMDB0015667,NA,HMDB0015667,(M-H)-,1.335505,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M313T236,313.0709772,236.3075256,NA,3,3,"5,7-dihydroxy-2-(4-hydroxy-3,5-dimethoxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one",NA,HMDB0124864,NA,HMDB0124864,(M-H2O-H)-,1.814137,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M313T616,313.1109411,615.6141357,NA,3,3,Mebhydrolin,524-81-2,HMDB0240237,NA,HMDB0240237,(M+K-2H)-,0.76888,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M313T115,313.0671319,114.8982239,NA,3,3,2-Aminomuconic acid,4548-99-6,HMDB0001241,C02220,HMDB0001241,(2M-H)-,1.458835,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M313T174,313.0231294,174.3147888,NA,3,3,Chlorosesamone,NA,HMDB0035529,NA,HMDB0035529,(M+Na-2H)-,4.518027,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M313T516,313.092434,515.7707214,NA,3,3,Leonuriside A,121748-12-7,HMDB0031721,NA,HMDB0031721,(M-H2O-H)-,0.995595,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M313T425,313.0826271,424.8512726,NA,3,3,N-gamma-Glutamyl-S-propylcysteine,91212-00-9,HMDB0039096,NA,HMDB0039096,(M+Na-2H)-,3.413375,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M313T787,313.0782406,786.8864136,NA,3,3,Sulfacytine,17784-12-2,HMDB0015412,NA,HMDB0015412,(M+F)-,1.69894,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M313T646,313.1654256,645.7833862,NA,3,3,Unshuoside A,NA,HMDB0029784,NA,HMDB0029784,(M-H2O-H)-,0.444125,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M313T537,313.1653831,536.9857788,NA,3,3,Unshuoside A,NA,HMDB0029784,NA,HMDB0029784,(M-H2O-H)-,0.550375,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M313T346,313.1401202,345.8416138,NA,3,3,Spectinomycin,1695-77-8,HMDB0015055,C02078,HMDB0015055,(M-H2O-H)-,0.82733,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M313T442,313.1401616,441.8828125,NA,3,3,Spectinomycin,1695-77-8,HMDB0015055,C02078,HMDB0015055,(M-H2O-H)-,0.72383,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M314T445,313.9950147,444.7271423,NA,3,3,Bromazepam,1812-30-2,HMDB0015511,NA,HMDB0015511,(M-H)-,3.97524,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M314T314,314.0693551,314.0388184,NA,3,3,Cysteinyl-Arginine,NA,HMDB0028769,NA,HMDB0028769,(M+K-2H)-,0.2627225,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M314T143,314.0658526,143.137146,NA,3,3,S-(2-Methylpropionyl)-dihydrolipoamide-E,NA,HMDB0006868,C04424,HMDB0006868,(M+K-2H)-,0.5805875,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M314T208,314.0638425,207.8056564,NA,3,3,N-(1-Deoxy-1-fructosyl)proline,29118-61-4,HMDB0038493,NA,HMDB0038493,(M+K-2H)-,2.273667,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M314T689,314.1223005,688.5551758,NA,3,3,N-(1-Deoxy-1-fructosyl)leucine,34393-18-5,HMDB0037840,NA,HMDB0037840,(M+Na-2H)-,0.3710125,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M314T620,314.1223735,620.1244812,NA,3,3,N-(1-Deoxy-1-fructosyl)leucine,34393-18-5,HMDB0037840,NA,HMDB0037840,(M+Na-2H)-,0.5535125,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M314T473,314.0962295,473.2175598,NA,3,3,"(1R*,3R*,3'S*)-1,2,3,4-Tetrahydro-1-(2-thio-3-pyrrolidinyl)-beta-carboline-3-carboxylic acid",NA,HMDB0034767,NA,HMDB0034767,(M-H)-,1.544983,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M314T686,314.1603628,685.8415527,NA,3,3,Toxin T2 tetrol,34114-99-3,HMDB0036159,NA,HMDB0036159,(M+NH4-2H)-,1.43909,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M315T263,315.0720047,262.809906,NA,3,3,"3,4,5-trihydroxy-6-(2-hydroxy-3-methoxyphenoxy)oxane-2-carboxylic acid",NA,HMDB0128036,NA,HMDB0128036,(M-H)-,0.3184875,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M315T360,315.0717937,360.0532227,NA,3,3,"3,4,5-trihydroxy-6-(2-hydroxy-3-methoxyphenoxy)oxane-2-carboxylic acid",NA,HMDB0128036,NA,HMDB0128036,(M-H)-,0.8459875,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M315T722,314.9883651,721.8116455,NA,3,3,[Nitrilotris(methylene)]trisphosphonic acid,6419-19-8,HMDB0029807,NA,HMDB0029807,(M+NH4-2H)-,8.563557,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M315T569,315.1234244,569.3479004,NA,3,3,"1-(2,4-dihydroxy-6-methoxy-3,5-dimethylphenyl)-3-(2-hydroxyphenyl)propan-1-one",NA,HMDB0126609,NA,HMDB0126609,(M-H)-,0.87336,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M315T753,315.1808584,753.3763733,NA,3,3,"2,6-Dimethyl-7-octene-1,6-diol 8-O-glucoside",219814-33-2,HMDB0033218,NA,HMDB0033218,(M-H2O-H)-,0.987285,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M315T322,315.1389356,322.1049805,NA,3,3,2-Methoxynaphthalene,93-04-9,HMDB0032861,NA,HMDB0032861,(2M-H)-,0.23571,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M316T251,316.0748972,250.9813538,NA,3,3,"(E,E)-N-4-Methoxystyrylcinnamide",87596-53-0,HMDB0030194,NA,HMDB0030194,(M+K-2H)-,0.9210175,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M316T530,316.1015484,530.0375977,NA,3,3,"(3,4,5,6-tetrahydroxyoxan-2-yl)methyl 4-hydroxybenzoate",NA,HMDB0125107,NA,HMDB0125107,(M+NH4-2H)-,5.672687,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M316T405,316.1396936,405.3909149,NA,3,3,2-(3-Hydroxyphenyl)ethanol 1'-glucoside,NA,HMDB0038332,NA,HMDB0038332,(M+NH4-2H)-,1.273485,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M316T336,316.0749864,335.9242401,NA,3,3,"(E,E)-N-4-Methoxystyrylcinnamide",87596-53-0,HMDB0030194,NA,HMDB0030194,(M+K-2H)-,1.144017,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M316T742,316.1585549,741.9224854,NA,3,3,Hydroxychloroquine,118-42-3,HMDB0015549,C07043,HMDB0015549,(M-H2O-H)-,0.03681,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M316T147,316.0807991,146.5814896,NA,3,3,N-(1-Deoxy-1-fructosyl)valine,NA,HMDB0037844,NA,HMDB0037844,(M+K-2H)-,0.9926725,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M316T676,316.1840585,676.36026,NA,3,3,mono-isopropyl-disopyramide,NA,HMDB0061024,NA,HMDB0061024,(M+F)-,2.615317,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M316T541,316.1477239,541.3804626,NA,3,3,Almotriptan,181183-52-8,HMDB0015054,NA,HMDB0015054,(M-H2O-H)-,2.809623,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M317T305,317.0682266,305.3022003,NA,3,3,Benzoyl glucuronide (Benzoic acid),19237-53-7,HMDB0010324,NA,HMDB0010324,(M+F)-,1.14794,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M317T605,317.1140237,604.6652832,NA,3,3,7-Methylguanosine,20244-86-4,HMDB0001107,NA,HMDB0001107,(M+F)-,0.0498675,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M317T502,317.0992534,501.5608215,NA,3,3,L-2-Amino-4-methylenepentanedioic acid,16804-57-2,HMDB0029433,C00651,HMDB0029433,(2M-H)-,0.594595,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M317T419,317.0874378,418.8761749,NA,3,3,Chlorpromazine,50-53-3,HMDB0014620,C06906,HMDB0014620,(M-H)-,2.523038,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M317T166,317.0617483,166.0467529,NA,3,3,N-Acetylserotonin sulfate,94840-68-3,HMDB0060834,NA,HMDB0060834,(M+F)-,1.265105,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M317T966,317.2496387,966.3868713,NA,3,3,3-Oxooctadecanoic acid,NA,HMDB0010736,NA,HMDB0010736,(M+F)-,0.140635,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M317T598,317.1709444,598.4182739,NA,3,3,2-Methylbutyrylglycine,52320-67-9,HMDB0000339,NA,HMDB0000339,(2M-H)-,2.105435,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M317T406,317.1542307,406.1522827,NA,3,3,Olomoucine,101622-51-9,HMDB0035233,NA,HMDB0035233,(M+F)-,2.80368,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M318T285,318.0690265,284.6618042,NA,3,3,Fenbendazole,43210-67-9,HMDB0029745,NA,HMDB0029745,(M+F)-,6.802162,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M318T342,318.0647511,342.4891357,NA,3,3,5'-Methylthioadenosine,2457-80-9,HMDB0001173,C00170,HMDB0001173,(M+Na-2H)-,1.227598,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M318T457,318.0949261,457.2183838,NA,3,3,Phenethylamine glucuronide,NA,HMDB0010323,C03033,HMDB0010323,(M+Na-2H)-,2.528112,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M318T615,318.1176866,615.4749756,NA,3,3,4-O-alpha-D-Galactopyranosylcalystegine B2,NA,HMDB0038228,NA,HMDB0038228,(M-H2O-H)-,4.236848,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M318T181,318.101548,181.4629517,NA,3,3,Salbutamol 4-O-sulfate,NA,HMDB0060604,NA,HMDB0060604,(M-H)-,0.2752475,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M318T785,318.1739687,784.8060913,NA,3,3,Chloroquine,54-05-7,HMDB0014746,C07625,HMDB0014746,(M-H)-,0.642135,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M318T98,318.0587013,97.57496262,NA,3,3,N-Gluconyl ethanolamine phosphate,791807-20-0,HMDB0032294,NA,HMDB0032294,(M-H)-,2.077533,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M318T692,318.1633073,691.5321655,NA,3,3,Terodiline,NA,HMDB0240275,NA,HMDB0240275,(M+K-2H)-,0.8935675,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M318T607,318.1376125,607.3575745,NA,3,3,Metoclopramide,364-62-5,HMDB0015363,C07868,HMDB0015363,(M+F)-,3.355425,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M318T315,318.1664458,314.5114496,NA,3,3,Terodiline,NA,HMDB0240275,NA,HMDB0240275,(M+K-2H)-,8.739818,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M319T157,319.0664021,156.7638245,NA,3,3,Sulfaquinoxaline,59-40-5,HMDB0033139,NA,HMDB0033139,(M+F)-,1.485595,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M319T543,319.0818364,543.4824829,NA,3,3,"3,4,5-trihydroxy-6-{[(2E)-2-methyl-3-phenylprop-2-enoyl]oxy}oxane-2-carboxylic acid",NA,HMDB0133621,NA,HMDB0133621,(M-H2O-H)-,1.07785,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M319T462,319.081909,462.4719238,NA,3,3,"3,4,5-trihydroxy-6-{[(2E)-2-methyl-3-phenylprop-2-enoyl]oxy}oxane-2-carboxylic acid",NA,HMDB0133621,NA,HMDB0133621,(M-H2O-H)-,0.89635,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M319T600,319.0795962,600.2903442,NA,3,3,"6-(3-ethylphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",NA,HMDB0124996,NA,HMDB0124996,(M+Na-2H)-,0.8918,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M319T675,319.1175145,674.7161255,NA,3,3,Hexaethylene glycol,2615-15-8,HMDB0061822,NA,HMDB0061822,(M+K-2H)-,2.653285,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M319T364,319.0924694,364.1828613,NA,3,3,LysoPA(8:0/0:0),NA,HMDB0114740,NA,HMDB0114740,(M+Na-2H)-,0.9266975,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M319T880,319.1230271,879.7314758,NA,3,3,Malonoben,10537-47-0,HMDB0031799,C19039,HMDB0031799,(M+K-2H)-,3.03441,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M319T633,319.1578082,633.1074829,NA,3,3,(-)-Quebrachamine,4850-21-9,HMDB0030260,C09235,HMDB0030260,(M+K-2H)-,0.976605,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M319T765,319.1757464,765.4102173,NA,3,3,"2-Methyl-4-propyl-1,3-oxathiane",67715-80-4,HMDB0031572,NA,HMDB0031572,(2M-H)-,3.31312,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M320T162,320.069906,162.2834167,NA,3,3,"3,5,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-5H-chromen-5-yl",NA,HMDB0127941,NA,HMDB0127941,(M+F)-,0.5178475,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M320T544,320.0855346,544.468811,NA,3,3,"2-Amino-4-oxo-4-alpha-hydroxy-6-(erythro-1',2',3'-trihydroxypropyl)-5,6,7,8-tetrahydroxypterin",NA,HMDB0012143,C05252,HMDB0012143,(M-H)-,1.930297,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M320T103,320.0741773,102.6039505,NA,3,3,beta-D-Glucopyranosyl anthranilate,NA,HMDB0041517,NA,HMDB0041517,(M+Na-2H)-,2.561508,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M320T375,320.0998617,374.7618408,NA,3,3,S-Glutaryldihydrolipoamide,NA,HMDB0006832,C06157,HMDB0006832,(M-H)-,0.7802275,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M320T245,320.0916538,244.5826721,NA,3,3,(?)-Conen,NA,HMDB0029614,NA,HMDB0029614,(M+NH4-2H)-,0.73998,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M320T451,320.1164182,450.8542786,NA,3,3,Metoclopramide,364-62-5,HMDB0015363,C07868,HMDB0015363,(M+Na-2H)-,4.158825,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M320T642,320.1533218,642.3189697,NA,3,3,p-HPEA-EDA,NA,HMDB0029305,NA,HMDB0029305,(M+NH4-2H)-,7.370125,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M321T377,321.1004459,376.5736084,NA,3,3,Berberrubine,17388-19-1,HMDB0030266,NA,HMDB0030266,(M-H)-,0.4677625,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M321T285,321.0753906,284.5735168,NA,3,3,Sulindac sulfide,NA,HMDB0060614,NA,HMDB0060614,(M-H2O-H)-,0.0952075,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M321T455,321.1085171,455.0643311,NA,3,3,"Dibenzo[a,l]pyrene",NA,HMDB0060116,C19174,HMDB0060116,(M+F)-,0.16663,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M321T156,321.0707482,156.4466705,NA,3,3,Vulgaxanthin II,1047-87-6,HMDB0029841,C08569,HMDB0029841,(M-H2O-H)-,5.043245,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M321T544,321.0716044,543.7981567,NA,3,3,Vulgaxanthin II,1047-87-6,HMDB0029841,C08569,HMDB0029841,(M-H2O-H)-,2.902745,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M321T645,321.0955018,644.7402344,NA,3,3,2-(3-Hydroxyphenyl)ethanol 1'-glucoside,NA,HMDB0038332,NA,HMDB0038332,(M+Na-2H)-,0.252985,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M321T660,321.1672465,660.4234009,NA,3,3,Trimethylsilyl l-Alanine,NA,HMDB0094699,NA,HMDB0094699,(2M-H)-,0.33994,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M321T534,321.15487,533.7163086,NA,3,3,Butyl (S)-3-hydroxybutyrate glucoside,NA,HMDB0031694,NA,HMDB0031694,(M-H)-,1.49452,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M321T368,321.1458378,367.6246033,NA,3,3,Zanthodioline,198336-59-3,HMDB0031929,NA,HMDB0031929,(M+NH4-2H)-,0.5376925,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M322T315,322.0591671,315.110321,NA,3,3,4-Hydroxy-5-(dihydroxyphenyl)-valeric acid-O-sulphate,NA,HMDB0059978,NA,HMDB0059978,(M+NH4-2H)-,2.677535,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M322T436,322.0957804,435.9646149,NA,3,3,Gynocardin,14332-17-3,HMDB0029913,C08331,HMDB0029913,(M+F)-,3.659688,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M322T178,322.0741891,178.3891144,NA,3,3,"(3-oxo-1,3-diphenylpropoxy)sulfonic acid",NA,HMDB0135218,NA,HMDB0135218,(M+NH4-2H)-,3.264062,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M322T553,322.0925881,553.0683899,NA,3,3,(+)-Gallocatechin,970-73-0,HMDB0038365,C12127,HMDB0038365,(M+NH4-2H)-,1.661727,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M322T604,322.1490814,604.4425049,NA,3,3,Scopolamine,51-34-3,HMDB0003573,C01851,HMDB0003573,(M+F)-,7.808088,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M322T725,322.1846175,724.8217163,NA,3,3,1-(beta-D-Glucopyranosyloxy)-3-octanone,194919-40-9,HMDB0031315,NA,HMDB0031315,(M+NH4-2H)-,6.339215,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M322T350,322.1402104,350.3886108,NA,3,3,N5-Acetyl-N2-gamma-L-glutamyl-L-ornithine,102148-92-5,HMDB0039423,NA,HMDB0039423,(M+F)-,4.312547,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M323T612,323.0032415,612.1268921,NA,3,3,Glycineamideribotide,10074-18-7,HMDB0002022,C03838,HMDB0002022,(M+K-2H)-,4.901195,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M323T309,323.0549973,309.4087219,NA,3,3,"15,17-dihydroxy-11-methoxy-6,8,20-trioxapentacyclo[10.8.0.0?,<U+2079>.0?,7.0?4,?<U+2079>]icosa-1(12),2(9),10,14,16,18-hexaen-13-one",NA,HMDB0128881,NA,HMDB0128881,(M-H2O-H)-,2.638727,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M323T373,323.0341662,373.4465942,NA,3,3,6-Chlorocatechin,NA,HMDB0038283,NA,HMDB0038283,(M-H)-,3.500862,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M323T153,323.0544473,152.5021286,NA,3,3,Salicin,138-52-3,HMDB0003546,C01451,HMDB0003546,(M+K-2H)-,1.485925,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M323T435,323.0989775,435.4772339,NA,3,3,2-Hydroxyadipic acid,18294-85-4,HMDB0000321,C02360,HMDB0000321,(2M-H)-,1.5766,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M323T500,323.0763949,499.7810211,NA,3,3,2'-deoxycytidine 3'-monophosphate,NA,HMDB0062545,NA,HMDB0062545,(M+NH4-2H)-,0.3952475,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M323T697,323.1605898,697.4602661,NA,3,3,"5-Amino-2,3-dihydro-6-(3-hydroxy-4-methoxy-1-oxobutyl)-2,2-dimethyl-4H-1-benzopyran-4-one",130767-47-4,HMDB0038582,NA,HMDB0038582,(M+NH4-2H)-,1.707467,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M323T568,323.1606594,568.2590637,NA,3,3,"5-Amino-2,3-dihydro-6-(3-hydroxy-4-methoxy-1-oxobutyl)-2,2-dimethyl-4H-1-benzopyran-4-one",130767-47-4,HMDB0038582,NA,HMDB0038582,(M+NH4-2H)-,1.533467,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M323T350,323.1435644,350.0352478,NA,3,3,Arginylglutamine,2483-17-2,HMDB0028707,NA,HMDB0028707,(M+Na-2H)-,3.47203,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M323T481,323.1705779,480.7310791,NA,3,3,2-(1-Ethoxyethoxy)propanoic acid,NA,HMDB0059918,NA,HMDB0059918,(2M-H)-,1.34993,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M324T299,324.072088,299.273,NA,3,3,DIBOA-Glc,155835-54-4,HMDB0033734,NA,HMDB0033734,(M-H2O-H)-,0.8578675,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M324T150,324.0570575,150.2633667,NA,3,3,[1-(2-hydroxyphenyl)-2-oxo-2-phenylethoxy]sulfonic acid,NA,HMDB0135192,NA,HMDB0135192,(M+NH4-2H)-,5.74555,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M324T513,324.0928807,512.8633728,NA,3,3,NeuNGc,NA,HMDB0062502,C03410,HMDB0062502,(M-H)-,1.78779,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M324T376,324.0721153,375.744873,NA,3,3,DIBOA-Glc,155835-54-4,HMDB0033734,NA,HMDB0033734,(M-H2O-H)-,0.7896175,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M324T609,324.1164593,609.3156128,NA,3,3,Cyproheptadine,129-03-3,HMDB0014578,C06935,HMDB0014578,(M+K-2H)-,1.149057,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M325T366,325.0539156,365.5600586,NA,3,3,Acetylcysteine,616-91-1,HMDB0001890,C06809,HMDB0001890,(2M-H)-,1.469755,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M325T515,325.0922508,515.2126465,NA,3,3,"6-(5-ethyl-2-hydroxy-3-methoxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",NA,HMDB0128017,NA,HMDB0128017,(M-H2O-H)-,1.45356,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M325T278,325.0754781,277.8065796,NA,3,3,Diazinon,333-41-5,HMDB0032943,C14324,HMDB0032943,(M+Na-2H)-,0.679125,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M325T445,325.0717207,445.0800781,NA,3,3,"11-hydroxy-15-methoxy-6,8,20-trioxapentacyclo[10.8.0.0?,<U+2079>.0?,7.0?4,?<U+2079>]icosa-1(12),2(9),10,14,16,18-hexaen-13-one",NA,HMDB0128892,NA,HMDB0128892,(M-H)-,0.0436775,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M325T660,325.1290575,660.1681519,NA,3,3,(-)-erythro-Anethole glycol 1-glucoside,217973-33-6,HMDB0033066,NA,HMDB0033066,(M-H2O-H)-,0.40061,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M325T493,325.1392271,493.4204102,NA,3,3,Ketotifen,34580-14-8,HMDB0015056,NA,HMDB0015056,(M+NH4-2H)-,2.980438,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M325T380,325.1499294,380.117157,NA,3,3,Glutaminyltyrosine,457662-02-1,HMDB0028809,NA,HMDB0028809,(M+NH4-2H)-,4.60331,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M326T152,326.000335,152.4369965,NA,3,3,Diloxanide,3736-81-0,HMDB0015684,C07637,HMDB0015684,(M-H)-,2.804353,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M326T369,326.0774739,369.0805054,NA,3,3,Ophthalmic acid,495-27-2,HMDB0005765,NA,HMDB0005765,(M+K-2H)-,3.721362,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M326T515,326.0879297,515.0045471,NA,3,3,Acetaminophen glucuronide,16110-10-4,HMDB0010316,NA,HMDB0010316,(M-H)-,0.4670625,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M326T664,326.1056612,663.7644043,NA,3,3,Loxapine,10/2/1977,HMDB0014552,C07104,HMDB0014552,(M-H)-,2.1968,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M326T169,326.0769255,168.6629028,NA,3,3,Ophthalmic acid,495-27-2,HMDB0005765,NA,HMDB0005765,(M+K-2H)-,2.350363,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M326T95,326.0645069,94.73952103,NA,3,3,Ascorbigen,8075-98-7,HMDB0029839,NA,HMDB0029839,(M+Na-2H)-,0.3257925,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M326T568,326.1605382,567.8074341,NA,3,3,Murrayacinine,53508-00-2,HMDB0030224,NA,HMDB0030224,(M-H2O-H)-,13.89804,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M326T662,326.1684667,662.2426758,NA,3,3,N-Desmethylcitalopram,NA,HMDB0014021,C16608,HMDB0014021,(M+NH4-2H)-,2.563138,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M326T315,326.1352952,314.6330261,NA,3,3,Glutamyltyrosine,3422-39-7,HMDB0028831,NA,HMDB0028831,(M+NH4-2H)-,1.22777,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M327T575,326.9981977,574.7593994,NA,3,3,"Uridine 2',3'-cyclic phosphate ",40632-52-8,HMDB0011640,C02355,HMDB0011640,(M+Na-2H)-,4.510375,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M327T288,327.0788947,288.3807678,NA,3,3,Fluconazole,86386-73-4,HMDB0014342,NA,HMDB0014342,(M+Na-2H)-,0.323135,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M327T159,327.0800912,158.9552307,NA,3,3,2-(4-Methyl-3-pentenyl)anthraquinone,71308-16-2,HMDB0040916,NA,HMDB0040916,(M+K-2H)-,2.02845,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M327T384,327.0721835,383.6761932,NA,3,3,"6-[3-(carboxymethyl)phenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",NA,HMDB0125161,NA,HMDB0125161,(M-H)-,0.1285125,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M327T527,327.1079706,526.8747253,NA,3,3,Di-O-methylcrenatin,64121-98-8,HMDB0032742,NA,HMDB0032742,(M-H2O-H)-,1.279255,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
